ExternalID,SurveyNumber,QuestionID,Questions,QuestionType,Answer,Answer_normalized,sentiment,entities,topic_label,topic_id
22478177669847479,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,ودنا بشورات ولبس STSوخصم للعميل في اول اشتراك لكي يشد العميل في Sts,ودنا بشورات ولبس وخصم للعميل في اول اشتراك لكي يشد العميل في,neutral,"[{'text': 'بشورات', 'label': 'منتج', 'score': 0.38838061690330505, 'start': 5, 'end': 11}, {'text': 'اول اشتراك', 'label': 'حدث', 'score': 0.6220040321350098, 'start': 32, 'end': 42}, {'text': 'العميل', 'label': 'شخص', 'score': 0.8869750499725342, 'start': 51, 'end': 57}]","للشرائح, العموله, الان, عموله, اول, سعر, هناك, لكي, للعميل, صرف",14
34580503313506430,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,والله خدمة طيبه,والله خدمه طيبه,positive,"[{'text': 'والله', 'label': 'شخص', 'score': 0.5822563767433167, 'start': 0, 'end': 5}, {'text': 'خدمه طيبه', 'label': 'شخص', 'score': 0.3458150029182434, 'start': 6, 'end': 15}]","خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",4
15742371655550992,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,والله افضل مندوب مر علينا من يوم مافكيت المكتب ,والله افضل مندوب مر علينا يوم مافكيت المكتب,positive,"[{'text': 'والله', 'label': 'شخص', 'score': 0.5434303283691406, 'start': 0, 'end': 5}, {'text': 'مندوب', 'label': 'شخص', 'score': 0.7078690528869629, 'start': 11, 'end': 16}, {'text': 'يوم', 'label': 'وقت', 'score': 0.5133219957351685, 'start': 26, 'end': 29}, {'text': 'المكتب', 'label': 'مكان', 'score': 0.7415010929107666, 'start': 37, 'end': 43}]","مر, مندوب مر, مندوب, علينا, افضل, افضل الشركات, افضل مندوب, تعاملت معه, تعاملت, وافضل مندوب",26
2061902787314123,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نواجه نقصًا حادًا في تزويدنا بشرائح الاتصال، حيث لا يتناسب العدد المورّد مع حجم مبيعاتنا وتعدد فروعنا. هذا القصور يؤثر بشكل مباشر على عملياتنا التجارية ويعيق تلبية طلبات عملائنا. نطالب بزيادة الكميات المورّدة بشكل عاجل لضمان استمرارية العمل وعدم تعطل المبيعات.,نواجه نقصًا حادًا في تزويدنا بشرائح الاتصال، حيث لا يتناسب العدد المورّد مع حجم مبيعاتنا وتعدد فروعنا هذا القصور يؤثر بشكل مباشر علي عملياتنا التجاريه ويعيق تلبيه طلبات عملائنا نطالب بزياده الكميات المورّده بشكل عاجل لضمان استمراريه العمل وعدم تعطل المبيعات,negative,"[{'text': 'نقصًا حادًا', 'label': 'حدث', 'score': 0.30993884801864624, 'start': 6, 'end': 17}, {'text': 'الاتصال', 'label': 'منتج', 'score': 0.41402730345726013, 'start': 36, 'end': 43}, {'text': 'المورّد', 'label': 'منتج', 'score': 0.7516379356384277, 'start': 65, 'end': 72}, {'text': 'مبيعاتنا', 'label': 'حدث', 'score': 0.534367561340332, 'start': 80, 'end': 88}, {'text': 'فروعنا', 'label': 'منظمة', 'score': 0.5739861726760864, 'start': 95, 'end': 101}, {'text': 'عملياتنا التجاريه', 'label': 'حدث', 'score': 0.5315531492233276, 'start': 133, 'end': 150}, {'text': 'عملائنا', 'label': 'شخص', 'score': 0.7381703853607178, 'start': 169, 'end': 176}, {'text': 'المورّده', 'label': 'منتج', 'score': 0.7232134938240051, 'start': 198, 'end': 206}, {'text': 'استمراريه العمل', 'label': 'حدث', 'score': 0.3787015676498413, 'start': 223, 'end': 238}, {'text': 'المبيعات', 'label': 'حدث', 'score': 0.513008177280426, 'start': 249, 'end': 257}]","بشكل, كنتم, الشركات, الاخير, المطلوب, النظر, اننا, العملاء, التطبيق, الاتصال",53
46948458479015314,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نواجه بعض الصعوبات الرجاء العمل على حلها في أسرع وقت ممكن ,نواجه بعض الصعوبات الرجاء العمل علي حلها في اسرع وقت ممكن,neutral,"[{'text': 'نواجه', 'label': 'شخص', 'score': 0.6437121033668518, 'start': 0, 'end': 5}, {'text': 'الصعوبات', 'label': 'حدث', 'score': 0.6004540324211121, 'start': 10, 'end': 18}, {'text': 'حلها', 'label': 'حدث', 'score': 0.3613578677177429, 'start': 36, 'end': 40}, {'text': 'اسرع وقت ممكن', 'label': 'وقت', 'score': 0.5445147752761841, 'start': 44, 'end': 57}]","كويك بلس, بلس, كويك, تطبيق, نعاني, مثل, التجار, المخزون, عدم, المشاكل",11
36302515904204777,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نمبر ون,نمبر ون,neutral,"[{'text': 'نمبر ون', 'label': 'شخص', 'score': 0.562096893787384, 'start': 0, 'end': 7}]","خدمه, مميزه, خدمه مميزه, ممتازه, خدمه جدا, جدا ممتازه, سريعه, سيئه, خدمات, خدماتكم",4
14160814135564855,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نفس المشكله في كل مره عدد الشرايح قليل جدا ,نفس المشكله في كل مره عدد الشرايح قليل جدا,negative,"[{'text': 'نفس المشكله', 'label': 'حدث', 'score': 0.3638283610343933, 'start': 0, 'end': 11}, {'text': 'كل مره', 'label': 'وقت', 'score': 0.4250278174877167, 'start': 15, 'end': 21}, {'text': 'عدد الشرايح', 'label': 'شخص', 'score': 0.4874877333641052, 'start': 22, 'end': 33}]","زياده, كبيره, عدد, الشرائح, تاخير, الطلب, اللي, قليل جدا, كافي, الوصول",15
12395673358287744,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نعيش مع شركة قنوات معاناة كبيره بسبب شح في المخزون من الشرائح مما جعل التجار يقدمون عليها باقي الشركات في التسويق للعملاء وهذا بلا شك يؤثر سلباً على اداء الشركة,نعيش مع شركه قنوات معاناه كبيره بسبب شح في المخزون الشرائح مما جعل التجار يقدمون عليها باقي الشركات في التسويق للعملاء وهذا بلا شك يؤثر سلباً علي اداء الشركه,negative,"[{'text': 'شركه قنوات', 'label': 'منظمة', 'score': 0.6528474688529968, 'start': 8, 'end': 18}, {'text': 'معاناه', 'label': 'حدث', 'score': 0.32196617126464844, 'start': 19, 'end': 25}, {'text': 'شح', 'label': 'حدث', 'score': 0.3569588363170624, 'start': 37, 'end': 39}, {'text': 'المخزون', 'label': 'منتج', 'score': 0.49092981219291687, 'start': 43, 'end': 50}, {'text': 'الشرائح', 'label': 'منتج', 'score': 0.6747572422027588, 'start': 51, 'end': 58}, {'text': 'التجار', 'label': 'شخص', 'score': 0.7553802132606506, 'start': 67, 'end': 73}, {'text': 'الشركات', 'label': 'منظمة', 'score': 0.568332850933075, 'start': 92, 'end': 99}, {'text': 'التسويق', 'label': 'حدث', 'score': 0.6250271201133728, 'start': 103, 'end': 110}, {'text': 'الشركه', 'label': 'منظمة', 'score': 0.6393519043922424, 'start': 151, 'end': 157}]","التجار, وهذا, شركه قنوات, الشركات, اداء, شك, السوق, سبب, شح, اللي",46
27377878104667014,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نعم يوجد لدي مشاكل,نعم يوجد لدي مشاكل,negative,"[{'text': 'لدي', 'label': 'شخص', 'score': 0.5198856592178345, 'start': 9, 'end': 12}, {'text': 'مشاكل', 'label': 'حدث', 'score': 0.39946064352989197, 'start': 13, 'end': 18}]","لدي مشاكل, يوجد لدي, ملاحظه, اي, لدي, مشاكل, لايوجد, يوجد, , ",65
10778654627001017,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نعاني نحن التجار من عدم توفير المخزون الكافي من شرايح الخخام وكذلك عدم اصلاح الاخطاء الفنية في تطبيق كويك بلس,نعاني نحن التجار عدم توفير المخزون الكافي شرايح الخخام وكذلك عدم اصلاح الاخطاء الفنيه في تطبيق كويك بلس,negative,"[{'text': 'التجار', 'label': 'منظمة', 'score': 0.7311213612556458, 'start': 10, 'end': 16}, {'text': 'عدم توفير المخزون الكافي', 'label': 'حدث', 'score': 0.3326878547668457, 'start': 17, 'end': 41}, {'text': 'شرايح الخخام', 'label': 'حدث', 'score': 0.4671010375022888, 'start': 42, 'end': 54}, {'text': 'الاخطاء الفنيه', 'label': 'حدث', 'score': 0.5969103574752808, 'start': 71, 'end': 85}, {'text': 'كويك بلس', 'label': 'منتج', 'score': 0.6949885487556458, 'start': 95, 'end': 103}]","كويك بلس, بلس, كويك, تطبيق, نعاني, مثل, التجار, المخزون, عدم, المشاكل",11
21204603676514220,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نعاني نحن التجار من شح مخزون الشرائح الى دجة اننا نجلس بالايام بدون شرايح وكذلك كثرة الاعطال في تطبيق كويك بلس,نعاني نحن التجار شح مخزون الشرائح الي دجه اننا نجلس بالايام بدون شرايح وكذلك كثره الاعطال في تطبيق كويك بلس,negative,"[{'text': 'التجار', 'label': 'منظمة', 'score': 0.717498242855072, 'start': 10, 'end': 16}, {'text': 'الشرائح', 'label': 'منتج', 'score': 0.6421553492546082, 'start': 26, 'end': 33}, {'text': 'دجه', 'label': 'مكان', 'score': 0.4528804123401642, 'start': 38, 'end': 41}, {'text': 'بالايام', 'label': 'وقت', 'score': 0.355617880821228, 'start': 52, 'end': 59}, {'text': 'شرايح', 'label': 'منتج', 'score': 0.5855825543403625, 'start': 65, 'end': 70}, {'text': 'الاعطال', 'label': 'حدث', 'score': 0.6011462807655334, 'start': 82, 'end': 89}, {'text': 'تطبيق كويك بلس', 'label': 'منتج', 'score': 0.6872842907905579, 'start': 93, 'end': 107}]","كويك بلس, بلس, كويك, تطبيق, نعاني, مثل, التجار, المخزون, عدم, المشاكل",11
16308803299267764,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نعاني من عدم توفر الشرايح بشكميات كافيه واحياناً يتعطل العمل بسبب عدم وجودها,نعاني عدم توفر الشرايح بشكميات كافيه واحياناً يتعطل العمل بسبب عدم وجودها,negative,"[{'text': 'الشرايح', 'label': 'منتج', 'score': 0.7327965497970581, 'start': 15, 'end': 22}, {'text': 'كافيه', 'label': 'منتج', 'score': 0.3604881167411804, 'start': 31, 'end': 36}, {'text': 'العمل', 'label': 'حدث', 'score': 0.5587666630744934, 'start': 52, 'end': 57}, {'text': 'عدم وجودها', 'label': 'حدث', 'score': 0.3273477554321289, 'start': 63, 'end': 73}]",متنوع,-1
51610575677121440,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نظام توزيع الشرايح سيء جدا اغلب الوقت منقطعه علينا بحجة المستودع فاضي ,نظام توزيع الشرايح سيء جدا اغلب الوقت منقطعه علينا بحجه المستودع فاضي,negative,"[{'text': 'نظام توزيع', 'label': 'منظمة', 'score': 0.3453223705291748, 'start': 0, 'end': 10}, {'text': 'الشرايح', 'label': 'منتج', 'score': 0.5913208723068237, 'start': 11, 'end': 18}, {'text': 'اغلب الوقت', 'label': 'وقت', 'score': 0.5372722744941711, 'start': 27, 'end': 37}, {'text': 'المستودع', 'label': 'مكان', 'score': 0.7047394514083862, 'start': 56, 'end': 64}]",متنوع,-1
59061218899209707,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نطلب زيادة عدد الشرائح بكميات كبيرة ,نطلب زياده عدد الشرائح بكميات كبيره,neutral,"[{'text': 'نطلب', 'label': 'شخص', 'score': 0.550312340259552, 'start': 0, 'end': 4}, {'text': 'الشرائح', 'label': 'منتج', 'score': 0.6123984456062317, 'start': 15, 'end': 22}]","زياده, كبيره, عدد, الشرائح, تاخير, الطلب, اللي, قليل جدا, كافي, الوصول",15
30266249798947497,S25120024,300,رأيك يهمنا، فضلاً شاركنا تعليق او مقترح يساعد في تحسين التجربة,TEXT_INPUT,نضام التفعيل.  كثير المشاكل  كثره التوقف في النظام عند التفعيل,نضام التفعيل كثير المشاكل كثره التوقف في النظام عند التفعيل,negative,"[{'text': 'نضام التفعيل', 'label': 'منظمة', 'score': 0.4693255126476288, 'start': 0, 'end': 12}, {'text': 'المشاكل', 'label': 'حدث', 'score': 0.5147741436958313, 'start': 18, 'end': 25}, {'text': 'التوقف', 'label': 'حدث', 'score': 0.5922430157661438, 'start': 31, 'end': 37}, {'text': 'النظام', 'label': 'منظمة', 'score': 0.6225396990776062, 'start': 41, 'end': 47}, {'text': 'التفعيل', 'label': 'حدث', 'score': 0.6329118013381958, 'start': 52, 'end': 59}]",متنوع,-1
